playerName,team,rating,region,playerCategory,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage,agents,agent
LoyDreaM,GLAB,1.0,Pacific,vct-challengers,215.2,0.97,69%,142.8,0.75,0.26,0.1,0.11,21%,15%,"jett, cypher, breach",cypher
LoyDreaM,GLAB,1.0,Pacific,vct-challengers,215.2,0.97,69%,142.8,0.75,0.26,0.1,0.11,21%,15%,"jett, cypher, breach",breach
ph1vu,DOMS,1.0,Pacific,vct-challengers,198.5,0.82,56%,125.2,0.68,0.21,0.03,0.09,20%,,"reyna, cypher",reyna
ph1vu,DOMS,1.0,Pacific,vct-challengers,198.5,0.82,56%,125.2,0.68,0.21,0.03,0.09,20%,,"reyna, cypher",cypher
bobae,(+3),1.0,Pacific,vct-challengers,210.5,0.94,73%,134.6,0.72,0.33,0.09,0.06,25%,10%,"cypher, skye, reyna",cypher
bobae,(+3),1.0,Pacific,vct-challengers,210.5,0.94,73%,134.6,0.72,0.33,0.09,0.06,25%,10%,"cypher, skye, reyna",skye
bobae,(+3),1.0,Pacific,vct-challengers,210.5,0.94,73%,134.6,0.72,0.33,0.09,0.06,25%,10%,"cypher, skye, reyna",reyna
GGHuiii,OF,1.0,Pacific,vct-challengers,220.8,1.05,69%,147.7,0.78,0.16,0.19,0.18,24%,23%,"raze, jett, chamber",raze
GGHuiii,OF,1.0,Pacific,vct-challengers,220.8,1.05,69%,147.7,0.78,0.16,0.19,0.18,24%,23%,"raze, jett, chamber",jett
GGHuiii,OF,1.0,Pacific,vct-challengers,220.8,1.05,69%,147.7,0.78,0.16,0.19,0.18,24%,23%,"raze, jett, chamber",chamber
moon,(+2),1.0,Pacific,vct-challengers,188.5,1.02,72%,124.8,0.68,0.17,0.08,0.05,31%,10%,"harbor, fade, killjoy",harbor
moon,(+2),1.0,Pacific,vct-challengers,188.5,1.02,72%,124.8,0.68,0.17,0.08,0.05,31%,10%,"harbor, fade, killjoy",fade
moon,(+2),1.0,Pacific,vct-challengers,188.5,1.02,72%,124.8,0.68,0.17,0.08,0.05,31%,10%,"harbor, fade, killjoy",killjoy
Aryu,TRS,1.0,Pacific,vct-challengers,189.9,1.02,72%,131.3,0.68,0.18,0.06,0.07,26%,12%,"cypher, killjoy, harbor",cypher
Aryu,TRS,1.0,Pacific,vct-challengers,189.9,1.02,72%,131.3,0.68,0.18,0.06,0.07,26%,12%,"cypher, killjoy, harbor",killjoy
Aryu,TRS,1.0,Pacific,vct-challengers,189.9,1.02,72%,131.3,0.68,0.18,0.06,0.07,26%,12%,"cypher, killjoy, harbor",harbor
aplycs,RGE,1.0,Pacific,vct-challengers,197.3,0.97,72%,134.4,0.69,0.29,0.07,0.07,30%,5%,"sova, omen, viper",sova
aplycs,RGE,1.0,Pacific,vct-challengers,197.3,0.97,72%,134.4,0.69,0.29,0.07,0.07,30%,5%,"sova, omen, viper",omen
aplycs,RGE,1.0,Pacific,vct-challengers,197.3,0.97,72%,134.4,0.69,0.29,0.07,0.07,30%,5%,"sova, omen, viper",viper
sh1nodiii,29,1.0,Pacific,vct-challengers,250.0,0.85,69%,172.3,0.76,0.07,0.14,0.17,28%,40%,jett,jett
vS,TOD,1.0,Pacific,vct-challengers,224.2,0.95,67%,147.7,0.76,0.2,0.06,0.04,24%,6%,"sova, cypher, killjoy",sova
vS,TOD,1.0,Pacific,vct-challengers,224.2,0.95,67%,147.7,0.76,0.2,0.06,0.04,24%,6%,"sova, cypher, killjoy",cypher
vS,TOD,1.0,Pacific,vct-challengers,224.2,0.95,67%,147.7,0.76,0.2,0.06,0.04,24%,6%,"sova, cypher, killjoy",killjoy
Silon,39,1.0,Pacific,vct-challengers,232.5,1.03,79%,157.1,0.85,0.18,0.18,0.1,21%,,"jett, reyna",jett
Silon,39,1.0,Pacific,vct-challengers,232.5,1.03,79%,157.1,0.85,0.18,0.18,0.1,21%,,"jett, reyna",reyna
gvl,38,1.0,Pacific,vct-challengers,229.5,0.91,66%,147.4,0.76,0.21,0.13,0.21,28%,20%,"fade, viper",fade
gvl,38,1.0,Pacific,vct-challengers,229.5,0.91,66%,147.4,0.76,0.21,0.13,0.21,28%,20%,"fade, viper",viper
d0rf,FPT,1.0,Pacific,vct-challengers,177.0,0.99,73%,120.6,0.63,0.26,0.06,0.06,29%,23%,"sova, skye, fade",sova
d0rf,FPT,1.0,Pacific,vct-challengers,177.0,0.99,73%,120.6,0.63,0.26,0.06,0.06,29%,23%,"sova, skye, fade",skye
d0rf,FPT,1.0,Pacific,vct-challengers,177.0,0.99,73%,120.6,0.63,0.26,0.06,0.06,29%,23%,"sova, skye, fade",fade
Ryu,PDF,1.0,Pacific,vct-challengers,205.0,0.95,69%,132.7,0.69,0.27,0.12,0.12,37%,,sova,sova
Divine,SGP,1.0,Pacific,vct-challengers,192.7,0.98,71%,124.6,0.67,0.37,0.08,0.07,32%,12%,"viper, omen, astra",viper
Divine,SGP,1.0,Pacific,vct-challengers,192.7,0.98,71%,124.6,0.67,0.37,0.08,0.07,32%,12%,"viper, omen, astra",omen
Divine,SGP,1.0,Pacific,vct-challengers,192.7,0.98,71%,124.6,0.67,0.37,0.08,0.07,32%,12%,"viper, omen, astra",astra
JHONNY,BRAVO,1.0,Pacific,vct-challengers,190.0,0.91,69%,125.6,0.67,0.18,0.04,0.02,12%,7%,killjoy,killjoy
rawfiul,MOGO,1.0,Pacific,vct-challengers,191.8,1.0,70%,130.8,0.68,0.25,0.1,0.09,35%,17%,"sova, killjoy, cypher",sova
rawfiul,MOGO,1.0,Pacific,vct-challengers,191.8,1.0,70%,130.8,0.68,0.25,0.1,0.09,35%,17%,"sova, killjoy, cypher",killjoy
rawfiul,MOGO,1.0,Pacific,vct-challengers,191.8,1.0,70%,130.8,0.68,0.25,0.1,0.09,35%,17%,"sova, killjoy, cypher",cypher
r1seN,AST,1.0,Pacific,vct-challengers,193.6,0.95,67%,132.7,0.69,0.19,0.07,0.07,30%,12%,"yoru, raze, cypher",yoru
r1seN,AST,1.0,Pacific,vct-challengers,193.6,0.95,67%,132.7,0.69,0.19,0.07,0.07,30%,12%,"yoru, raze, cypher",raze
r1seN,AST,1.0,Pacific,vct-challengers,193.6,0.95,67%,132.7,0.69,0.19,0.07,0.07,30%,12%,"yoru, raze, cypher",cypher
Cyrax,69,0.99,Pacific,vct-challengers,219.3,1.04,70%,145.1,0.8,0.1,0.12,0.17,24%,18%,"jett, raze",jett
Cyrax,69,0.99,Pacific,vct-challengers,219.3,1.04,70%,145.1,0.8,0.1,0.12,0.17,24%,18%,"jett, raze",raze
Nakya,AE,0.99,Pacific,vct-challengers,242.6,1.06,66%,155.9,0.84,0.15,0.21,0.17,31%,17%,"raze, chamber, reyna",raze
Nakya,AE,0.99,Pacific,vct-challengers,242.6,1.06,66%,155.9,0.84,0.15,0.21,0.17,31%,17%,"raze, chamber, reyna",chamber
Nakya,AE,0.99,Pacific,vct-challengers,242.6,1.06,66%,155.9,0.84,0.15,0.21,0.17,31%,17%,"raze, chamber, reyna",reyna
moefcute,UBT,0.99,Pacific,vct-challengers,231.8,1.0,63%,151.3,0.83,0.12,0.23,0.2,34%,8%,"raze, jett, reyna",raze
moefcute,UBT,0.99,Pacific,vct-challengers,231.8,1.0,63%,151.3,0.83,0.12,0.23,0.2,34%,8%,"raze, jett, reyna",jett
moefcute,UBT,0.99,Pacific,vct-challengers,231.8,1.0,63%,151.3,0.83,0.12,0.23,0.2,34%,8%,"raze, jett, reyna",reyna
Lym,189,0.99,Pacific,vct-challengers,239.3,1.01,69%,158.6,0.83,0.17,0.16,0.18,29%,14%,"raze, jett",raze
Lym,189,0.99,Pacific,vct-challengers,239.3,1.01,69%,158.6,0.83,0.17,0.16,0.18,29%,14%,"raze, jett",jett
gin,RLF,0.99,Pacific,vct-challengers,228.1,1.06,74%,148.0,0.8,0.22,0.17,0.19,35%,6%,"killjoy, raze, phoenix",killjoy
gin,RLF,0.99,Pacific,vct-challengers,228.1,1.06,74%,148.0,0.8,0.22,0.17,0.19,35%,6%,"killjoy, raze, phoenix",raze
gin,RLF,0.99,Pacific,vct-challengers,228.1,1.06,74%,148.0,0.8,0.22,0.17,0.19,35%,6%,"killjoy, raze, phoenix",phoenix
Wild0reoo,TS,0.99,Pacific,vct-challengers,187.3,0.95,74%,124.8,0.65,0.35,0.09,0.09,29%,12%,"viper, omen, sova",viper
Wild0reoo,TS,0.99,Pacific,vct-challengers,187.3,0.95,74%,124.8,0.65,0.35,0.09,0.09,29%,12%,"viper, omen, sova",omen
Wild0reoo,TS,0.99,Pacific,vct-challengers,187.3,0.95,74%,124.8,0.65,0.35,0.09,0.09,29%,12%,"viper, omen, sova",sova
viness,FPT,0.99,Pacific,vct-challengers,199.3,0.97,74%,132.7,0.68,0.39,0.1,0.11,26%,10%,"brimstone, viper, omen",brimstone
viness,FPT,0.99,Pacific,vct-challengers,199.3,0.97,74%,132.7,0.68,0.39,0.1,0.11,26%,10%,"brimstone, viper, omen",viper
viness,FPT,0.99,Pacific,vct-challengers,199.3,0.97,74%,132.7,0.68,0.39,0.1,0.11,26%,10%,"brimstone, viper, omen",omen
DaFt,VIC,0.99,Pacific,vct-challengers,220.3,1.0,71%,149.1,0.76,0.24,0.15,0.15,25%,8%,"raze, yoru, jett",raze
DaFt,VIC,0.99,Pacific,vct-challengers,220.3,1.0,71%,149.1,0.76,0.24,0.15,0.15,25%,8%,"raze, yoru, jett",yoru
DaFt,VIC,0.99,Pacific,vct-challengers,220.3,1.0,71%,149.1,0.76,0.24,0.15,0.15,25%,8%,"raze, yoru, jett",jett
Kadoom,SPE,0.99,Pacific,vct-challengers,233.3,1.03,71%,152.0,0.79,0.19,0.19,0.18,26%,17%,"jett, raze, neon",jett
Kadoom,SPE,0.99,Pacific,vct-challengers,233.3,1.03,71%,152.0,0.79,0.19,0.19,0.18,26%,17%,"jett, raze, neon",raze
Kadoom,SPE,0.99,Pacific,vct-challengers,233.3,1.03,71%,152.0,0.79,0.19,0.19,0.18,26%,17%,"jett, raze, neon",neon
X0ID,38,0.99,Pacific,vct-challengers,151.5,1.0,82%,101.4,0.55,0.5,0.05,0.03,33%,33%,breach,breach
Law,AVT,0.99,Pacific,vct-challengers,180.5,0.93,74%,135.2,0.63,0.37,0.07,0.07,25%,,skye,skye
Hemsyxx,CE,0.99,Pacific,vct-challengers,215.8,1.03,67%,142.0,0.77,0.19,0.11,0.14,29%,31%,"viper, omen",viper
Hemsyxx,CE,0.99,Pacific,vct-challengers,215.8,1.03,67%,142.0,0.77,0.19,0.11,0.14,29%,31%,"viper, omen",omen
SkyIsBlue,MGLZ,0.99,Pacific,vct-challengers,227.0,1.07,75%,164.0,0.78,0.35,0.1,0.13,22%,,"neon, deadlock",neon
SkyIsBlue,MGLZ,0.99,Pacific,vct-challengers,227.0,1.07,75%,164.0,0.78,0.35,0.1,0.13,22%,,"neon, deadlock",deadlock
Flaring,U5,0.99,Pacific,vct-challengers,173.6,0.93,76%,113.5,0.61,0.43,0.04,0.06,26%,16%,"viper, omen, brimstone",viper
Flaring,U5,0.99,Pacific,vct-challengers,173.6,0.93,76%,113.5,0.61,0.43,0.04,0.06,26%,16%,"viper, omen, brimstone",omen
Flaring,U5,0.99,Pacific,vct-challengers,173.6,0.93,76%,113.5,0.61,0.43,0.04,0.06,26%,16%,"viper, omen, brimstone",brimstone
RedKoh,IGN,0.99,Pacific,vct-challengers,191.0,0.97,72%,122.9,0.65,0.34,0.09,0.1,27%,17%,"sova, viper, cypher",sova
RedKoh,IGN,0.99,Pacific,vct-challengers,191.0,0.97,72%,122.9,0.65,0.34,0.09,0.1,27%,17%,"sova, viper, cypher",viper
RedKoh,IGN,0.99,Pacific,vct-challengers,191.0,0.97,72%,122.9,0.65,0.34,0.09,0.1,27%,17%,"sova, viper, cypher",cypher
Cud,AE,0.99,Pacific,vct-challengers,188.3,1.03,71%,121.6,0.68,0.21,0.07,0.08,30%,16%,"cypher, killjoy, phoenix",cypher
Cud,AE,0.99,Pacific,vct-challengers,188.3,1.03,71%,121.6,0.68,0.21,0.07,0.08,30%,16%,"cypher, killjoy, phoenix",killjoy
Cud,AE,0.99,Pacific,vct-challengers,188.3,1.03,71%,121.6,0.68,0.21,0.07,0.08,30%,16%,"cypher, killjoy, phoenix",phoenix
ngk,ONE,0.99,Pacific,vct-challengers,217.6,0.99,68%,141.7,0.76,0.22,0.15,0.15,27%,9%,"jett, raze, omen",jett
ngk,ONE,0.99,Pacific,vct-challengers,217.6,0.99,68%,141.7,0.76,0.22,0.15,0.15,27%,9%,"jett, raze, omen",raze
ngk,ONE,0.99,Pacific,vct-challengers,217.6,0.99,68%,141.7,0.76,0.22,0.15,0.15,27%,9%,"jett, raze, omen",omen
JoJo,FA,0.99,Pacific,vct-challengers,199.0,0.99,65%,132.6,0.71,0.19,0.11,0.11,24%,10%,"killjoy, cypher, omen",killjoy
JoJo,FA,0.99,Pacific,vct-challengers,199.0,0.99,65%,132.6,0.71,0.19,0.11,0.11,24%,10%,"killjoy, cypher, omen",cypher
JoJo,FA,0.99,Pacific,vct-challengers,199.0,0.99,65%,132.6,0.71,0.19,0.11,0.11,24%,10%,"killjoy, cypher, omen",omen
13lueee,71,0.99,Pacific,vct-challengers,182.0,0.94,72%,123.6,0.66,0.28,0.06,0.03,32%,21%,"brimstone, omen",brimstone
13lueee,71,0.99,Pacific,vct-challengers,182.0,0.94,72%,123.6,0.66,0.28,0.06,0.03,32%,21%,"brimstone, omen",omen
Deadly10,RGE,0.98,Pacific,vct-challengers,216.2,1.0,66%,142.4,0.76,0.19,0.18,0.15,27%,9%,"raze, jett, neon",raze
Deadly10,RGE,0.98,Pacific,vct-challengers,216.2,1.0,66%,142.4,0.76,0.19,0.18,0.15,27%,9%,"raze, jett, neon",jett
Deadly10,RGE,0.98,Pacific,vct-challengers,216.2,1.0,66%,142.4,0.76,0.19,0.18,0.15,27%,9%,"raze, jett, neon",neon
FonTuz,Beav,0.98,Pacific,vct-challengers,200.7,0.95,68%,135.5,0.71,0.24,0.09,0.08,25%,9%,"sova, gekko, omen",sova
FonTuz,Beav,0.98,Pacific,vct-challengers,200.7,0.95,68%,135.5,0.71,0.24,0.09,0.08,25%,9%,"sova, gekko, omen",gekko
FonTuz,Beav,0.98,Pacific,vct-challengers,200.7,0.95,68%,135.5,0.71,0.24,0.09,0.08,25%,9%,"sova, gekko, omen",omen
senyorcarl,CW,0.98,Pacific,vct-challengers,213.1,0.95,61%,140.2,0.73,0.21,0.19,0.14,26%,21%,"raze, breach, jett",raze
senyorcarl,CW,0.98,Pacific,vct-challengers,213.1,0.95,61%,140.2,0.73,0.21,0.19,0.14,26%,21%,"raze, breach, jett",breach
senyorcarl,CW,0.98,Pacific,vct-challengers,213.1,0.95,61%,140.2,0.73,0.21,0.19,0.14,26%,21%,"raze, breach, jett",jett
NekO,Cele,0.98,Pacific,vct-challengers,186.3,0.94,80%,129.3,0.71,0.39,0.06,0.07,52%,,"kayo, breach",kayo
NekO,Cele,0.98,Pacific,vct-challengers,186.3,0.94,80%,129.3,0.71,0.39,0.06,0.07,52%,,"kayo, breach",breach
aLerT,XIA,0.98,Pacific,vct-challengers,199.6,0.97,70%,133.2,0.69,0.2,0.1,0.09,29%,19%,"killjoy, raze, cypher",killjoy
aLerT,XIA,0.98,Pacific,vct-challengers,199.6,0.97,70%,133.2,0.69,0.2,0.1,0.09,29%,19%,"killjoy, raze, cypher",raze
aLerT,XIA,0.98,Pacific,vct-challengers,199.6,0.97,70%,133.2,0.69,0.2,0.1,0.09,29%,19%,"killjoy, raze, cypher",cypher
Siraww,XIA,0.98,Pacific,vct-challengers,189.8,0.95,69%,129.2,0.68,0.29,0.05,0.07,32%,11%,"sova, skye, fade",sova
Siraww,XIA,0.98,Pacific,vct-challengers,189.8,0.95,69%,129.2,0.68,0.29,0.05,0.07,32%,11%,"sova, skye, fade",skye
Siraww,XIA,0.98,Pacific,vct-challengers,189.8,0.95,69%,129.2,0.68,0.29,0.05,0.07,32%,11%,"sova, skye, fade",fade
Witz,OAS,0.98,Pacific,vct-challengers,190.7,0.97,74%,125.2,0.66,0.42,0.06,0.1,19%,18%,"kayo, skye, sova",kayo
Witz,OAS,0.98,Pacific,vct-challengers,190.7,0.97,74%,125.2,0.66,0.42,0.06,0.1,19%,18%,"kayo, skye, sova",skye
Witz,OAS,0.98,Pacific,vct-challengers,190.7,0.97,74%,125.2,0.66,0.42,0.06,0.1,19%,18%,"kayo, skye, sova",sova
Palette,TEAR,0.98,Pacific,vct-challengers,171.2,0.86,73%,111.1,0.59,0.44,0.05,0.04,27%,14%,"omen, sova, brimstone",omen
Palette,TEAR,0.98,Pacific,vct-challengers,171.2,0.86,73%,111.1,0.59,0.44,0.05,0.04,27%,14%,"omen, sova, brimstone",sova
Palette,TEAR,0.98,Pacific,vct-challengers,171.2,0.86,73%,111.1,0.59,0.44,0.05,0.04,27%,14%,"omen, sova, brimstone",brimstone
BBC,TEAR,0.98,Pacific,vct-challengers,192.9,0.95,68%,125.7,0.71,0.37,0.1,0.06,30%,23%,"fade, omen, skye",fade
BBC,TEAR,0.98,Pacific,vct-challengers,192.9,0.95,68%,125.7,0.71,0.37,0.1,0.06,30%,23%,"fade, omen, skye",omen
BBC,TEAR,0.98,Pacific,vct-challengers,192.9,0.95,68%,125.7,0.71,0.37,0.1,0.06,30%,23%,"fade, omen, skye",skye
Tempest,38,0.98,Pacific,vct-challengers,234.5,0.94,58%,157.6,0.82,0.05,0.05,0.16,41%,,"raze, jett",raze
Tempest,38,0.98,Pacific,vct-challengers,234.5,0.94,58%,157.6,0.82,0.05,0.05,0.16,41%,,"raze, jett",jett
Fixy,U5,0.98,Pacific,vct-challengers,216.4,0.98,66%,140.1,0.75,0.19,0.17,0.2,22%,22%,"jett, raze, chamber",jett
Fixy,U5,0.98,Pacific,vct-challengers,216.4,0.98,66%,140.1,0.75,0.19,0.17,0.2,22%,22%,"jett, raze, chamber",raze
Fixy,U5,0.98,Pacific,vct-challengers,216.4,0.98,66%,140.1,0.75,0.19,0.17,0.2,22%,22%,"jett, raze, chamber",chamber
cashmere,BSTR,0.98,Pacific,vct-challengers,185.9,0.93,72%,122.1,0.65,0.38,0.04,0.05,27%,15%,"skye, omen, killjoy",skye
cashmere,BSTR,0.98,Pacific,vct-challengers,185.9,0.93,72%,122.1,0.65,0.38,0.04,0.05,27%,15%,"skye, omen, killjoy",omen
cashmere,BSTR,0.98,Pacific,vct-challengers,185.9,0.93,72%,122.1,0.65,0.38,0.04,0.05,27%,15%,"skye, omen, killjoy",killjoy
Tempz,IGN,0.98,Pacific,vct-challengers,183.0,0.94,71%,120.2,0.64,0.4,0.06,0.08,30%,11%,"omen, viper, breach",omen
Tempz,IGN,0.98,Pacific,vct-challengers,183.0,0.94,71%,120.2,0.64,0.4,0.06,0.08,30%,11%,"omen, viper, breach",viper
Tempz,IGN,0.98,Pacific,vct-challengers,183.0,0.94,71%,120.2,0.64,0.4,0.06,0.08,30%,11%,"omen, viper, breach",breach
DEATHMAKER,MOGO,0.98,Pacific,vct-challengers,216.9,1.03,68%,143.5,0.76,0.17,0.17,0.2,29%,18%,"gekko, jett, raze",gekko
DEATHMAKER,MOGO,0.98,Pacific,vct-challengers,216.9,1.03,68%,143.5,0.76,0.17,0.17,0.2,29%,18%,"gekko, jett, raze",jett
DEATHMAKER,MOGO,0.98,Pacific,vct-challengers,216.9,1.03,68%,143.5,0.76,0.17,0.17,0.2,29%,18%,"gekko, jett, raze",raze
Garv,RGE,0.98,Pacific,vct-challengers,206.1,1.03,70%,134.0,0.74,0.2,0.1,0.1,27%,10%,"raze, jett, skye",raze
Garv,RGE,0.98,Pacific,vct-challengers,206.1,1.03,70%,134.0,0.74,0.2,0.1,0.1,27%,10%,"raze, jett, skye",jett
Garv,RGE,0.98,Pacific,vct-challengers,206.1,1.03,70%,134.0,0.74,0.2,0.1,0.1,27%,10%,"raze, jett, skye",skye
LeVi,MOGO,0.98,Pacific,vct-challengers,184.6,0.94,72%,123.8,0.63,0.35,0.09,0.09,28%,12%,"omen, viper, brimstone",omen
LeVi,MOGO,0.98,Pacific,vct-challengers,184.6,0.94,72%,123.8,0.63,0.35,0.09,0.09,28%,12%,"omen, viper, brimstone",viper
LeVi,MOGO,0.98,Pacific,vct-challengers,184.6,0.94,72%,123.8,0.63,0.35,0.09,0.09,28%,12%,"omen, viper, brimstone",brimstone
Xan,IGN,0.98,Pacific,vct-challengers,222.0,1.01,70%,144.1,0.77,0.2,0.17,0.16,23%,24%,"reyna, raze, yoru",reyna
Xan,IGN,0.98,Pacific,vct-challengers,222.0,1.01,70%,144.1,0.77,0.2,0.17,0.16,23%,24%,"reyna, raze, yoru",raze
Xan,IGN,0.98,Pacific,vct-challengers,222.0,1.01,70%,144.1,0.77,0.2,0.17,0.16,23%,24%,"reyna, raze, yoru",yoru
Excali,MDL,0.98,Pacific,vct-challengers,205.4,0.97,66%,137.1,0.72,0.19,0.13,0.13,29%,5%,"sova, killjoy, raze",sova
Excali,MDL,0.98,Pacific,vct-challengers,205.4,0.97,66%,137.1,0.72,0.19,0.13,0.13,29%,5%,"sova, killjoy, raze",killjoy
Excali,MDL,0.98,Pacific,vct-challengers,205.4,0.97,66%,137.1,0.72,0.19,0.13,0.13,29%,5%,"sova, killjoy, raze",raze
MiLuan,S2,0.98,Pacific,vct-challengers,192.7,0.98,72%,130.4,0.69,0.25,0.06,0.08,31%,14%,"viper, omen",viper
MiLuan,S2,0.98,Pacific,vct-challengers,192.7,0.98,72%,130.4,0.69,0.25,0.06,0.08,31%,14%,"viper, omen",omen
XyRiS,OBF,0.98,Pacific,vct-challengers,198.0,0.88,63%,121.3,0.7,0.14,0.03,0.03,41%,6%,"sova, omen, breach",sova
XyRiS,OBF,0.98,Pacific,vct-challengers,198.0,0.88,63%,121.3,0.7,0.14,0.03,0.03,41%,6%,"sova, omen, breach",omen
XyRiS,OBF,0.98,Pacific,vct-challengers,198.0,0.88,63%,121.3,0.7,0.14,0.03,0.03,41%,6%,"sova, omen, breach",breach
Icarus,AST,0.98,Pacific,vct-challengers,188.6,0.9,68%,130.6,0.66,0.2,0.09,0.06,29%,6%,"killjoy, brimstone, sova",killjoy
Icarus,AST,0.98,Pacific,vct-challengers,188.6,0.9,68%,130.6,0.66,0.2,0.09,0.06,29%,6%,"killjoy, brimstone, sova",brimstone
Icarus,AST,0.98,Pacific,vct-challengers,188.6,0.9,68%,130.6,0.66,0.2,0.09,0.06,29%,6%,"killjoy, brimstone, sova",sova
astr0,CW,0.97,Pacific,vct-challengers,187.2,0.91,74%,123.6,0.65,0.42,0.07,0.06,28%,16%,"viper, omen, astra",viper
astr0,CW,0.97,Pacific,vct-challengers,187.2,0.91,74%,123.6,0.65,0.42,0.07,0.06,28%,16%,"viper, omen, astra",omen
astr0,CW,0.97,Pacific,vct-challengers,187.2,0.91,74%,123.6,0.65,0.42,0.07,0.06,28%,16%,"viper, omen, astra",astra
KiNo,JDG,0.97,Pacific,vct-challengers,208.1,0.98,68%,137.5,0.75,0.15,0.19,0.15,31%,12%,"jett, reyna, brimstone",jett
KiNo,JDG,0.97,Pacific,vct-challengers,208.1,0.98,68%,137.5,0.75,0.15,0.19,0.15,31%,12%,"jett, reyna, brimstone",reyna
KiNo,JDG,0.97,Pacific,vct-challengers,208.1,0.98,68%,137.5,0.75,0.15,0.19,0.15,31%,12%,"jett, reyna, brimstone",brimstone
subbey,RDA,0.97,Pacific,vct-challengers,194.7,0.92,70%,127.6,0.68,0.32,0.07,0.05,31%,16%,"sova, skye",sova
subbey,RDA,0.97,Pacific,vct-challengers,194.7,0.92,70%,127.6,0.68,0.32,0.07,0.05,31%,16%,"sova, skye",skye
n9sty,AIM,0.97,Pacific,vct-challengers,228.3,0.99,63%,146.1,0.82,0.1,0.17,0.14,35%,18%,"jett, cypher, killjoy",jett
n9sty,AIM,0.97,Pacific,vct-challengers,228.3,0.99,63%,146.1,0.82,0.1,0.17,0.14,35%,18%,"jett, cypher, killjoy",cypher
n9sty,AIM,0.97,Pacific,vct-challengers,228.3,0.99,63%,146.1,0.82,0.1,0.17,0.14,35%,18%,"jett, cypher, killjoy",killjoy
Acerola,LAZY,0.97,Pacific,vct-challengers,182.6,0.9,66%,122.3,0.65,0.26,0.06,0.08,31%,9%,"viper, omen, kayo",viper
Acerola,LAZY,0.97,Pacific,vct-challengers,182.6,0.9,66%,122.3,0.65,0.26,0.06,0.08,31%,9%,"viper, omen, kayo",omen
Acerola,LAZY,0.97,Pacific,vct-challengers,182.6,0.9,66%,122.3,0.65,0.26,0.06,0.08,31%,9%,"viper, omen, kayo",kayo
Milooo,RLF,0.97,Pacific,vct-challengers,185.1,0.95,72%,124.5,0.65,0.32,0.05,0.1,29%,10%,"cypher, viper, harbor",cypher
Milooo,RLF,0.97,Pacific,vct-challengers,185.1,0.95,72%,124.5,0.65,0.32,0.05,0.1,29%,10%,"cypher, viper, harbor",viper
Milooo,RLF,0.97,Pacific,vct-challengers,185.1,0.95,72%,124.5,0.65,0.32,0.05,0.1,29%,10%,"cypher, viper, harbor",harbor
Rawi,34,0.97,Pacific,vct-challengers,225.0,0.87,68%,155.1,0.76,0.21,0.15,0.24,22%,,raze,raze
W1nner,ONE,0.97,Pacific,vct-challengers,202.1,1.02,69%,136.0,0.72,0.19,0.12,0.11,27%,17%,"killjoy, yoru, cypher",killjoy
W1nner,ONE,0.97,Pacific,vct-challengers,202.1,1.02,69%,136.0,0.72,0.19,0.12,0.11,27%,17%,"killjoy, yoru, cypher",yoru
W1nner,ONE,0.97,Pacific,vct-challengers,202.1,1.02,69%,136.0,0.72,0.19,0.12,0.11,27%,17%,"killjoy, yoru, cypher",cypher
Lilo,BTR,0.97,Pacific,vct-challengers,223.1,0.97,65%,148.4,0.76,0.18,0.17,0.19,24%,14%,"raze, jett, gekko",raze
Lilo,BTR,0.97,Pacific,vct-challengers,223.1,0.97,65%,148.4,0.76,0.18,0.17,0.19,24%,14%,"raze, jett, gekko",jett
Lilo,BTR,0.97,Pacific,vct-challengers,223.1,0.97,65%,148.4,0.76,0.18,0.17,0.19,24%,14%,"raze, jett, gekko",gekko
z2w,32,0.97,Pacific,vct-challengers,207.5,0.76,66%,137.2,0.69,0.19,0.06,0.03,31%,,"jett, killjoy",jett
z2w,32,0.97,Pacific,vct-challengers,207.5,0.76,66%,137.2,0.69,0.19,0.06,0.03,31%,,"jett, killjoy",killjoy
Emman,NAOS,0.97,Pacific,vct-challengers,180.3,0.97,75%,118.6,0.65,0.34,0.07,0.06,32%,15%,"sova, skye, fade",sova
Emman,NAOS,0.97,Pacific,vct-challengers,180.3,0.97,75%,118.6,0.65,0.34,0.07,0.06,32%,15%,"sova, skye, fade",skye
Emman,NAOS,0.97,Pacific,vct-challengers,180.3,0.97,75%,118.6,0.65,0.34,0.07,0.06,32%,15%,"sova, skye, fade",fade
Killua,MITH,0.97,Pacific,vct-challengers,209.8,1.03,70%,137.6,0.75,0.2,0.11,0.11,36%,16%,"skye, killjoy, sova",skye
Killua,MITH,0.97,Pacific,vct-challengers,209.8,1.03,70%,137.6,0.75,0.2,0.11,0.11,36%,16%,"skye, killjoy, sova",killjoy
Killua,MITH,0.97,Pacific,vct-challengers,209.8,1.03,70%,137.6,0.75,0.2,0.11,0.11,36%,16%,"skye, killjoy, sova",sova
Fluky,FS,0.97,Pacific,vct-challengers,203.9,0.99,67%,135.3,0.74,0.25,0.12,0.13,30%,4%,"omen, sage, brimstone",omen
Fluky,FS,0.97,Pacific,vct-challengers,203.9,0.99,67%,135.3,0.74,0.25,0.12,0.13,30%,4%,"omen, sage, brimstone",sage
